date,Region,County,market,latitude,longitude,category,commodity,unit,price
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,cereals and tubers,Maize,KG,51.67
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,cereals and tubers,Potatoes (Irish),KG,51.0
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,cereals and tubers,Rice,KG,90.0
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,"meat, fish and eggs",Meat (beef),KG,485.0
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,milk and dairy,Milk (UHT),500 ML,50.0
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,oil and fats,Cooking fat,KG,185.0
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,oil and fats,Oil (vegetable),L,118.33
9/15/2021,Coast,MOMBASA,Moroto (Mombasa),-4.03,39.66,pulses and nuts,Beans (dry),KG,100.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,cereals and tubers,Maize,KG,60.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,cereals and tubers,Maize flour,KG,58.75
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,cereals and tubers,Potatoes (Irish),KG,70.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,cereals and tubers,Rice,KG,90.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,"meat, fish and eggs",Meat (beef),KG,520.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,miscellaneous food,Salt,200 G,10.0
9/15/2021,Coast,MOMBASA,Shonda (Mombasa),-4.11,39.65,miscellaneous food,Sugar,KG,107.0
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,cereals and tubers,Maize,KG,66.67
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,cereals and tubers,Maize flour,KG,53.33
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,cereals and tubers,Potatoes (Irish),KG,85.0
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,cereals and tubers,Rice,KG,133.33
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,cereals and tubers,Wheat flour,KG,63.33
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,milk and dairy,Milk (UHT),500 ML,51.67
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,miscellaneous food,Salt,200 G,10.0
9/15/2021,Eastern,ISIOLO,Isiolo town,0.35,37.58,vegetables and fruits,Bananas,Unit,5.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,49.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,50.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,60.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,98.33
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Sorghum,KG,87.5
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Wheat flour,KG,62.5
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,600.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Salt,200 G,10.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,102.0
9/15/2021,Nairobi,NAIROBI,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,5.0
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Maize,KG,48.85
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Potatoes (Irish),KG,49.17
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Rice,KG,100.0
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,cereals and tubers,Sorghum,KG,78.89
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,"meat, fish and eggs",Meat (beef),KG,540.0
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,milk and dairy,Milk (UHT),500 ML,51.25
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,miscellaneous food,Salt,200 G,10.0
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,miscellaneous food,Sugar,KG,103.33
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,oil and fats,Oil (vegetable),L,219.0
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,pulses and nuts,Beans (dry),KG,101.82
9/15/2021,Nairobi,NAIROBI,Kangemi (Nairobi),-1.27,36.74,vegetables and fruits,Bananas,Unit,5.42
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,cereals and tubers,Maize,KG,48.3
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,cereals and tubers,Maize flour,KG,55.0
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,cereals and tubers,Potatoes (Irish),KG,49.0
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,cereals and tubers,Sorghum,KG,76.67
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,milk and dairy,Milk (UHT),500 ML,51.12
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,milk and dairy,"Milk (camel, fresh)",L,62.5
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,miscellaneous food,Salt,200 G,10.0
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,pulses and nuts,Beans (dry),KG,95.1
9/15/2021,Nairobi,NAIROBI,Kawangware (Nairobi),-1.28,36.74,vegetables and fruits,Bananas,Unit,5.91
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,cereals and tubers,Maize flour,KG,50.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,cereals and tubers,Potatoes (Irish),KG,56.25
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,cereals and tubers,Rice,KG,100.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,cereals and tubers,Sorghum,KG,80.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,cereals and tubers,Wheat flour,KG,60.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,milk and dairy,Milk (UHT),500 ML,50.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,miscellaneous food,Sugar,KG,100.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,pulses and nuts,Beans (dry),KG,120.0
9/15/2021,Nairobi,NAIROBI,Kibra (Nairobi),-1.32,36.78,vegetables and fruits,Bananas,Unit,5.0
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,cereals and tubers,Maize,KG,51.67
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,cereals and tubers,Maize flour,KG,53.89
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,cereals and tubers,Rice,KG,100.45
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,milk and dairy,Milk (UHT),500 ML,50.56
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,milk and dairy,"Milk (camel, fresh)",L,60.0
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,miscellaneous food,Salt,200 G,10.0
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,miscellaneous food,Sugar,KG,100.83
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,oil and fats,Oil (vegetable),L,226.82
9/15/2021,Nairobi,NAIROBI,Mathare (Nairobi),-1.26,36.86,vegetables and fruits,Bananas,Unit,5.91
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,cereals and tubers,Maize,KG,50.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,cereals and tubers,Maize flour,KG,53.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,cereals and tubers,Potatoes (Irish),KG,50.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,cereals and tubers,Rice,KG,99.71
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,cereals and tubers,Wheat flour,KG,67.5
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,"meat, fish and eggs",Meat (beef),KG,510.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,milk and dairy,Milk (UHT),500 ML,50.31
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,milk and dairy,"Milk (camel, fresh)",L,60.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,miscellaneous food,Salt,200 G,10.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,miscellaneous food,Sugar,KG,100.59
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,oil and fats,Cooking fat,KG,180.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,oil and fats,Oil (vegetable),L,206.88
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,pulses and nuts,Beans (dry),KG,116.0
9/15/2021,Nairobi,NAIROBI,Mukuru (Nairobi),-1.3,36.88,vegetables and fruits,Bananas,Unit,6.67
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Maize,KG,80.0
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Potatoes (Irish),KG,43.7
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Rice,KG,84.37
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Wheat flour,KG,69.94
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,pulses and nuts,Beans (dry),KG,100.25
9/15/2021,North Eastern,GARISSA,Dagahaley (Daadab),0.19,40.29,vegetables and fruits,Bananas,Unit,9.96
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Maize,KG,61.67
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Potatoes (Irish),KG,51.67
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Rice,KG,80.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,cereals and tubers,Wheat flour,KG,70.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,milk and dairy,Milk (UHT),500 ML,40.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,miscellaneous food,Salt,200 G,20.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,oil and fats,Cooking fat,KG,206.67
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,oil and fats,Oil (vegetable),L,200.0
9/15/2021,North Eastern,GARISSA,Garissa town (Garissa),-0.46,39.64,vegetables and fruits,Bananas,Unit,10.0
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,cereals and tubers,Maize,KG,65.0
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,cereals and tubers,Rice,KG,88.3
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,cereals and tubers,Sorghum,KG,80.0
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,cereals and tubers,Wheat flour,KG,70.99
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (camel),KG,500.0
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (goat),KG,509.17
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,oil and fats,Oil (vegetable),L,215.03
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,pulses and nuts,Beans (dry),KG,91.24
9/15/2021,North Eastern,GARISSA,Hagadera (Daadab),0.01,40.37,vegetables and fruits,Bananas,Unit,9.36
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,cereals and tubers,Maize flour,KG,60.8
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,cereals and tubers,Wheat flour,KG,69.93
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (camel),KG,565.22
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (goat),KG,581.52
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,miscellaneous food,Salt,200 G,10.0
9/15/2021,North Eastern,GARISSA,IFO (Daadab),0.11,40.32,oil and fats,Oil (vegetable),L,202.14
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,cereals and tubers,Maize flour,KG,72.5
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,cereals and tubers,Potatoes (Irish),KG,100.0
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,cereals and tubers,Sorghum,KG,125.0
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,cereals and tubers,Wheat flour,KG,77.5
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,"meat, fish and eggs",Meat (beef),KG,500.0
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,milk and dairy,Milk (UHT),500 ML,61.25
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,miscellaneous food,Sugar,KG,110.0
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,oil and fats,Cooking fat,KG,257.5
9/15/2021,North Eastern,WAJIR,Wajir town,1.75,40.06,oil and fats,Oil (vegetable),L,242.5
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,67.67
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Potatoes (Irish),KG,44.4
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Rice,KG,102.8
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Sorghum,KG,42.22
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,74.3
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (beef),KG,450.0
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (camel),KG,400.0
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (goat),KG,469.44
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,73.93
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,118.6
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,229.93
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,pulses and nuts,Beans (dry),KG,112.13
9/15/2021,Rift Valley,TURKANA,Ethiopia (Kakuma),3.72,34.85,vegetables and fruits,Bananas,Unit,10.0
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize,KG,37.5
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour,KG,65.14
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Potatoes (Irish),KG,41.25
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Rice,KG,96.11
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Sorghum,KG,46.25
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,cereals and tubers,Wheat flour,KG,70.56
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,"meat, fish and eggs",Meat (beef),KG,437.22
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,"meat, fish and eggs",Meat (goat),KG,480.56
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,milk and dairy,Milk (UHT),500 ML,74.17
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,miscellaneous food,Sugar,KG,116.11
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,oil and fats,Oil (vegetable),L,222.78
9/15/2021,Rift Valley,TURKANA,HongKong (Kakuma),3.75,34.84,vegetables and fruits,Bananas,Unit,20.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,cereals and tubers,Maize,KG,45.83
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,cereals and tubers,Potatoes (Irish),KG,40.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,cereals and tubers,Rice,KG,111.67
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (beef),KG,400.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (camel),KG,400.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (goat),KG,400.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,Kakuma 2,3.75,34.82,oil and fats,Oil (vegetable),L,201.67
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,cereals and tubers,Maize,KG,40.0
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour,KG,65.58
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,cereals and tubers,Potatoes (Irish),KG,38.47
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,cereals and tubers,Rice,KG,106.36
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,cereals and tubers,Wheat flour,KG,70.49
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,"meat, fish and eggs",Meat (beef),KG,453.33
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,"meat, fish and eggs",Meat (goat),KG,464.35
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,milk and dairy,Milk (UHT),500 ML,62.67
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,miscellaneous food,Sugar,KG,111.98
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,oil and fats,Oil (vegetable),L,216.57
9/15/2021,Rift Valley,TURKANA,Kakuma 3,3.77,34.82,pulses and nuts,Beans (dry),KG,114.19
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,cereals and tubers,Maize,KG,44.17
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,cereals and tubers,Maize flour,KG,67.92
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,cereals and tubers,Potatoes (Irish),KG,37.82
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,cereals and tubers,Rice,KG,90.28
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,"meat, fish and eggs",Meat (beef),KG,490.0
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,"meat, fish and eggs",Meat (goat),KG,500.0
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,milk and dairy,Milk (UHT),500 ML,77.31
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,miscellaneous food,Salt,200 G,10.74
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,miscellaneous food,Sugar,KG,112.22
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,oil and fats,Oil (vegetable),L,222.78
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,pulses and nuts,Beans (dry),KG,107.78
9/15/2021,Rift Valley,TURKANA,Kakuma 4,3.74,34.81,vegetables and fruits,Bananas,Unit,20.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize,KG,42.92
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize flour,KG,65.42
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Rice,KG,96.67
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,milk and dairy,Milk (UHT),500 ML,71.67
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Sugar,KG,110.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,pulses and nuts,Beans (dry),KG,110.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 1),3.77,34.73,vegetables and fruits,Bananas,Unit,20.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Maize,KG,37.83
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Maize flour,KG,63.33
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Potatoes (Irish),KG,41.25
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Rice,KG,96.67
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,cereals and tubers,Wheat flour,KG,70.83
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,miscellaneous food,Sugar,KG,111.67
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,oil and fats,Oil (vegetable),L,215.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,pulses and nuts,Beans (dry),KG,115.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 2),3.76,34.75,vegetables and fruits,Bananas,Unit,20.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Maize,KG,45.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Maize flour,KG,60.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Potatoes (Irish),KG,50.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Rice,KG,100.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,cereals and tubers,Wheat flour,KG,65.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,"meat, fish and eggs",Meat (camel),KG,400.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,"meat, fish and eggs",Meat (goat),KG,475.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,milk and dairy,Milk (UHT),500 ML,80.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,miscellaneous food,Sugar,KG,120.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,oil and fats,Oil (vegetable),L,220.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,pulses and nuts,Beans (dry),KG,120.0
9/15/2021,Rift Valley,TURKANA,Kalobeyei (Village 3),3.75,34.76,vegetables and fruits,Bananas,Unit,15.0
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,cereals and tubers,Maize flour,KG,68.54
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,cereals and tubers,Potatoes (Irish),KG,100.0
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,cereals and tubers,Wheat flour,KG,80.0
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,miscellaneous food,Salt,200 G,10.0
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,miscellaneous food,Sugar,KG,105.42
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,oil and fats,Oil (vegetable),L,250.0
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,pulses and nuts,Beans (dry),KG,125.69
9/15/2021,Rift Valley,TURKANA,Lodwar town,3.12,35.6,vegetables and fruits,Bananas,Unit,20.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize,KG,45.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,68.75
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Potatoes (Irish),KG,35.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Rice,KG,107.5
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Sorghum,KG,50.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,71.25
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (beef),KG,400.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (camel),KG,400.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (goat),KG,400.0
9/15/2021,Rift Valley,TURKANA,Mogadishu (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,63.75
